Num.Enhancers,Gene_ID
8,ENSG00000240024
1,ENSG00000240031
19,ENSG00000240036
4,ENSG00000240042
13,ENSG00000240050
9,ENSG00000240052
12,ENSG00000240053
1,ENSG00000240057
5,ENSG00000240065
1,ENSG00000240069
6,ENSG00000240087
4,ENSG00000240089
17,ENSG00000240096
7,ENSG00000240106
1,ENSG00000240122
39,ENSG00000240125
11,ENSG00000240132
3,ENSG00000240135
25,ENSG00000240137
6,ENSG00000240138
6,ENSG00000240160
23,ENSG00000240163
4,ENSG00000240180
11,ENSG00000240184
1,ENSG00000240185
4,ENSG00000240204
3,ENSG00000240207
17,ENSG00000240210
8,ENSG00000240211
4,ENSG00000240216
1,ENSG00000240219
4,ENSG00000240225
8,ENSG00000240230
3,ENSG00000240231
11,ENSG00000240236
23,ENSG00000240238
1,ENSG00000240244
9,ENSG00000240254
18,ENSG00000240256
11,ENSG00000240265
9,ENSG00000240270
2,ENSG00000240279
7,ENSG00000240288
3,ENSG00000240293
3,ENSG00000240296
8,ENSG00000240303
2,ENSG00000240305
1,ENSG00000240311
7,ENSG00000240322
21,ENSG00000240328
14,ENSG00000240342
10,ENSG00000240344
9,ENSG00000240350
8,ENSG00000240356
23,ENSG00000240366
14,ENSG00000240368
11,ENSG00000240370
47,ENSG00000240371
6,ENSG00000240373
1,ENSG00000240375
4,ENSG00000240376
1,ENSG00000240386
3,ENSG00000240388
17,ENSG00000240392
13,ENSG00000240395
12,ENSG00000240399
1,ENSG00000240401
2,ENSG00000240404
9,ENSG00000240418
2,ENSG00000240426
1,ENSG00000240428
6,ENSG00000240429
6,ENSG00000240435
5,ENSG00000240441
2,ENSG00000240443
12,ENSG00000240445
1,ENSG00000240449
2,ENSG00000240453
10,ENSG00000240459
39,ENSG00000240463
8,ENSG00000240471
2,ENSG00000240475
12,ENSG00000240476
28,ENSG00000240477
28,ENSG00000240480
6,ENSG00000240489
21,ENSG00000240490
11,ENSG00000240494
13,ENSG00000240498
8,ENSG00000240505
7,ENSG00000240509
2,ENSG00000240521
5,ENSG00000240522
10,ENSG00000240524
22,ENSG00000240529
2,ENSG00000240531
2,ENSG00000240540
12,ENSG00000240541
3,ENSG00000240553
1,ENSG00000240556
2,ENSG00000240563
13,ENSG00000240579
1,ENSG00000240583
2,ENSG00000240589
20,ENSG00000240591
26,ENSG00000240616
1,ENSG00000240618
3,ENSG00000240622
5,ENSG00000240624
8,ENSG00000240634
8,ENSG00000240652
1,ENSG00000240654
1,ENSG00000240660
1,ENSG00000240666
6,ENSG00000240667
4,ENSG00000240668
12,ENSG00000240669
17,ENSG00000240673
1,ENSG00000240674
14,ENSG00000240682
5,ENSG00000240685
7,ENSG00000240694
8,ENSG00000240695
1,ENSG00000240704
1,ENSG00000240710
1,ENSG00000240720
23,ENSG00000240729
28,ENSG00000240731
18,ENSG00000240733
5,ENSG00000240742
15,ENSG00000240747
11,ENSG00000240750
1,ENSG00000240758
6,ENSG00000240759
7,ENSG00000240761
8,ENSG00000240764
31,ENSG00000240766
1,ENSG00000240767
3,ENSG00000240770
6,ENSG00000240771
3,ENSG00000240776
2,ENSG00000240785
32,ENSG00000240787
30,ENSG00000240793
9,ENSG00000240808
1,ENSG00000240809
8,ENSG00000240821
1,ENSG00000240823
23,ENSG00000240828
32,ENSG00000240849
1,ENSG00000240854
5,ENSG00000240857
9,ENSG00000240861
7,ENSG00000240869
10,ENSG00000240870
29,ENSG00000240875
6,ENSG00000240877
5,ENSG00000240882
4,ENSG00000240889
5,ENSG00000240890
28,ENSG00000240891
1,ENSG00000240893
5,ENSG00000240898
4,ENSG00000240914
3,ENSG00000240919
1,ENSG00000240929
9,ENSG00000240950
2,ENSG00000240954
2,ENSG00000240962
3,ENSG00000240963
5,ENSG00000240964
14,ENSG00000240970
2,ENSG00000240972
12,ENSG00000240979
1,ENSG00000240991
9,ENSG00000240993
9,ENSG00000241003
4,ENSG00000241008
1,ENSG00000241011
1,ENSG00000241013
7,ENSG00000241014
7,ENSG00000241015
10,ENSG00000241020
23,ENSG00000241026
36,ENSG00000241030
5,ENSG00000241043
12,ENSG00000241052
13,ENSG00000241057
6,ENSG00000241058
1,ENSG00000241061
9,ENSG00000241067
9,ENSG00000241069
3,ENSG00000241073
9,ENSG00000241081
7,ENSG00000241088
11,ENSG00000241103
4,ENSG00000241105
5,ENSG00000241106
4,ENSG00000241107
16,ENSG00000241111
51,ENSG00000241112
8,ENSG00000241114
7,ENSG00000241119
15,ENSG00000241127
18,ENSG00000241129
4,ENSG00000241135
4,ENSG00000241143
17,ENSG00000241145
5,ENSG00000241155
16,ENSG00000241169
3,ENSG00000241170
3,ENSG00000241175
4,ENSG00000241181
7,ENSG00000241185
13,ENSG00000241211
2,ENSG00000241219
16,ENSG00000241228
3,ENSG00000241233
44,ENSG00000241238
13,ENSG00000241255
18,ENSG00000241258
14,ENSG00000241269
17,ENSG00000241280
11,ENSG00000241281
3,ENSG00000241286
1,ENSG00000241287
5,ENSG00000241293
19,ENSG00000241313
5,ENSG00000241318
3,ENSG00000241319
4,ENSG00000241322
29,ENSG00000241326
4,ENSG00000241340
4,ENSG00000241343
3,ENSG00000241350
30,ENSG00000241352
8,ENSG00000241357
30,ENSG00000241360
5,ENSG00000241362
10,ENSG00000241370
8,ENSG00000241388
5,ENSG00000241399
5,ENSG00000241404
3,ENSG00000241409
7,ENSG00000241416
3,ENSG00000241429
3,ENSG00000241431
5,ENSG00000241438
16,ENSG00000241458
15,ENSG00000241461
50,ENSG00000241468
15,ENSG00000241471
1,ENSG00000241473
10,ENSG00000241475
6,ENSG00000241484
6,ENSG00000241489
9,ENSG00000241494
13,ENSG00000241506
57,ENSG00000241511
11,ENSG00000241520
17,ENSG00000241528
3,ENSG00000241529
1,ENSG00000241535
6,ENSG00000241537
7,ENSG00000241544
64,ENSG00000241547
23,ENSG00000241553
21,ENSG00000241556
7,ENSG00000241563
2,ENSG00000241568
16,ENSG00000241572
6,ENSG00000241582
1,ENSG00000241607
4,ENSG00000241621
20,ENSG00000241624
11,ENSG00000241627
12,ENSG00000241635
10,ENSG00000241651
3,ENSG00000241661
3,ENSG00000241666
5,ENSG00000241671
35,ENSG00000241680
40,ENSG00000241685
3,ENSG00000241697
7,ENSG00000241708
4,ENSG00000241720
6,ENSG00000241721
1,ENSG00000241723
17,ENSG00000241728
1,ENSG00000241738
17,ENSG00000241739
1,ENSG00000241741
1,ENSG00000241744
9,ENSG00000241746
21,ENSG00000241749
3,ENSG00000241762
6,ENSG00000241764
3,ENSG00000241768
3,ENSG00000241769
4,ENSG00000241770
8,ENSG00000241772
7,ENSG00000241774
5,ENSG00000241782
21,ENSG00000241784
1,ENSG00000241790
8,ENSG00000241794
2,ENSG00000241809
2,ENSG00000241810
1,ENSG00000241812
7,ENSG00000241818
3,ENSG00000241831
21,ENSG00000241836
14,ENSG00000241837
19,ENSG00000241839
21,ENSG00000241847
24,ENSG00000241852
15,ENSG00000241853
6,ENSG00000241878
5,ENSG00000241889
20,ENSG00000241899
2,ENSG00000241907
22,ENSG00000241923
22,ENSG00000241929
1,ENSG00000241932
18,ENSG00000241933
13,ENSG00000241935
4,ENSG00000241939
23,ENSG00000241945
1,ENSG00000241954
2,ENSG00000241961
4,ENSG00000241962
24,ENSG00000241973
4,ENSG00000241975
2,ENSG00000241978
5,ENSG00000241983
8,ENSG00000241984
32,ENSG00000241990
3,ENSG00000241991
1,ENSG00000242013
3,ENSG00000242017
2,ENSG00000242028
24,ENSG00000242041
10,ENSG00000242052
12,ENSG00000242058
11,ENSG00000242060
7,ENSG00000242061
3,ENSG00000242067
16,ENSG00000242071
4,ENSG00000242073
19,ENSG00000242083
5,ENSG00000242085
5,ENSG00000242086
19,ENSG00000242087
1,ENSG00000242088
18,ENSG00000242095
4,ENSG00000242100
3,ENSG00000242109
1,ENSG00000242110
22,ENSG00000242114
20,ENSG00000242125
21,ENSG00000242128
8,ENSG00000242134
6,ENSG00000242135
9,ENSG00000242137
1,ENSG00000242142
18,ENSG00000242147
40,ENSG00000242150
6,ENSG00000242162
15,ENSG00000242163
13,ENSG00000242173
3,ENSG00000242175
4,ENSG00000242182
8,ENSG00000242188
25,ENSG00000242193
5,ENSG00000242198
2,ENSG00000242206
1,ENSG00000242209
2,ENSG00000242215
2,ENSG00000242220
3,ENSG00000242221
9,ENSG00000242236
24,ENSG00000242247
24,ENSG00000242252
19,ENSG00000242255
9,ENSG00000242259
4,ENSG00000242265
6,ENSG00000242272
37,ENSG00000242276
7,ENSG00000242279
4,ENSG00000242282
19,ENSG00000242288
7,ENSG00000242291
15,ENSG00000242294
1,ENSG00000242295
19,ENSG00000242299
2,ENSG00000242307
13,ENSG00000242308
10,ENSG00000242311
4,ENSG00000242314
1,ENSG00000242317
43,ENSG00000242327
20,ENSG00000242329
2,ENSG00000242337
20,ENSG00000242338
5,ENSG00000242341
6,ENSG00000242349
6,ENSG00000242358
9,ENSG00000242366
19,ENSG00000242372
12,ENSG00000242391
10,ENSG00000242396
2,ENSG00000242398
10,ENSG00000242405
1,ENSG00000242411
7,ENSG00000242419
1,ENSG00000242429
3,ENSG00000242431
7,ENSG00000242435
2,ENSG00000242436
2,ENSG00000242439
2,ENSG00000242445
3,ENSG00000242457
5,ENSG00000242477
9,ENSG00000242479
37,ENSG00000242485
2,ENSG00000242488
17,ENSG00000242498
8,ENSG00000242515
18,ENSG00000242527
1,ENSG00000242537
2,ENSG00000242539
19,ENSG00000242550
13,ENSG00000242551
4,ENSG00000242553
5,ENSG00000242557
14,ENSG00000242562
9,ENSG00000242571
1,ENSG00000242573
3,ENSG00000242574
4,ENSG00000242583
34,ENSG00000242590
5,ENSG00000242600
10,ENSG00000242602
23,ENSG00000242612
3,ENSG00000242615
47,ENSG00000242616
12,ENSG00000242620
9,ENSG00000242622
3,ENSG00000242628
2,ENSG00000242629
25,ENSG00000242631
22,ENSG00000242634
3,ENSG00000242636
2,ENSG00000242639
24,ENSG00000242651
2,ENSG00000242659
8,ENSG00000242660
24,ENSG00000242667
23,ENSG00000242670
17,ENSG00000242675
1,ENSG00000242683
17,ENSG00000242687
2,ENSG00000242689
1,ENSG00000242697
1,ENSG00000242705
2,ENSG00000242706
5,ENSG00000242712
1,ENSG00000242719
1,ENSG00000242731
4,ENSG00000242732
16,ENSG00000242735
42,ENSG00000242747
10,ENSG00000242748
3,ENSG00000242757
2,ENSG00000242759
2,ENSG00000242791
4,ENSG00000242797
7,ENSG00000242798
2,ENSG00000242802
2,ENSG00000242808
7,ENSG00000242814
7,ENSG00000242818
10,ENSG00000242829
1,ENSG00000242848
10,ENSG00000242849
2,ENSG00000242852
3,ENSG00000242853
13,ENSG00000242857
4,ENSG00000242861
1,ENSG00000242865
9,ENSG00000242871
3,ENSG00000242882
4,ENSG00000242889
23,ENSG00000242893
6,ENSG00000242899
6,ENSG00000242931
1,ENSG00000242937
12,ENSG00000242941
2,ENSG00000242950
25,ENSG00000242951
4,ENSG00000242952
2,ENSG00000242958
5,ENSG00000242960
9,ENSG00000242970
16,ENSG00000242990
16,ENSG00000242992
3,ENSG00000242993
4,ENSG00000242999
19,ENSG00000243000
10,ENSG00000243007
1,ENSG00000243008
16,ENSG00000243015
5,ENSG00000243023
5,ENSG00000243024
2,ENSG00000243038
10,ENSG00000243056
2,ENSG00000243069
12,ENSG00000243071
2,ENSG00000243081
38,ENSG00000243091
7,ENSG00000243094
12,ENSG00000243095
1,ENSG00000243099
7,ENSG00000243113
26,ENSG00000243129
8,ENSG00000243135
6,ENSG00000243137
26,ENSG00000243147
2,ENSG00000243150
39,ENSG00000243153
1,ENSG00000243155
14,ENSG00000243156
4,ENSG00000243160
2,ENSG00000243167
9,ENSG00000243175
4,ENSG00000243176
7,ENSG00000243179
4,ENSG00000243188
2,ENSG00000243207
44,ENSG00000243220
7,ENSG00000243224
14,ENSG00000243225
8,ENSG00000243227
6,ENSG00000243230
51,ENSG00000243243
24,ENSG00000243250
5,ENSG00000243251
2,ENSG00000243254
9,ENSG00000243260
21,ENSG00000243267
12,ENSG00000243279
18,ENSG00000243284
1,ENSG00000243297
1,ENSG00000243302
2,ENSG00000243304
2,ENSG00000243305
25,ENSG00000243312
13,ENSG00000243317
1,ENSG00000243321
5,ENSG00000243323
1,ENSG00000243328
9,ENSG00000243335
3,ENSG00000243339
18,ENSG00000243364
17,ENSG00000243366
7,ENSG00000243368
1,ENSG00000243385
10,ENSG00000243389
21,ENSG00000243396
20,ENSG00000243398
23,ENSG00000243403
15,ENSG00000243404
1,ENSG00000243406
17,ENSG00000243410
5,ENSG00000243414
22,ENSG00000243417
7,ENSG00000243423
4,ENSG00000243429
21,ENSG00000243431
6,ENSG00000243433
1,ENSG00000243444
40,ENSG00000243445
2,ENSG00000243449
1,ENSG00000243452
6,ENSG00000243453
7,ENSG00000243455
2,ENSG00000243468
5,ENSG00000243473
17,ENSG00000243477
3,ENSG00000243479
1,ENSG00000243491
19,ENSG00000243494
17,ENSG00000243495
1,ENSG00000243497
5,ENSG00000243498
1,ENSG00000243501
7,ENSG00000243504
12,ENSG00000243508
25,ENSG00000243509
14,ENSG00000243514
7,ENSG00000243517
34,ENSG00000243521
5,ENSG00000243531
9,ENSG00000243533
1,ENSG00000243534
29,ENSG00000243537
29,ENSG00000243538
1,ENSG00000243540
2,ENSG00000243546
14,ENSG00000243554
9,ENSG00000243558
20,ENSG00000243562
2,ENSG00000243565
15,ENSG00000243566
4,ENSG00000243568
4,ENSG00000243592
18,ENSG00000243609
27,ENSG00000243613
13,ENSG00000243628
8,ENSG00000243629
5,ENSG00000243642
13,ENSG00000243646
13,ENSG00000243648
9,ENSG00000243649
15,ENSG00000243650
10,ENSG00000243660
13,ENSG00000243663
5,ENSG00000243667
3,ENSG00000243669
5,ENSG00000243672
32,ENSG00000243678
1,ENSG00000243679
21,ENSG00000243680
8,ENSG00000243686
13,ENSG00000243698
3,ENSG00000243701
48,ENSG00000243708
38,ENSG00000243710
6,ENSG00000243711
12,ENSG00000243716
4,ENSG00000243720
10,ENSG00000243721
10,ENSG00000243725
2,ENSG00000243736
14,ENSG00000243738
3,ENSG00000243742
13,ENSG00000243744
1,ENSG00000243745
1,ENSG00000243746
8,ENSG00000243749
8,ENSG00000243753
14,ENSG00000243754
1,ENSG00000243759
7,ENSG00000243761
10,ENSG00000243762
3,ENSG00000243771
36,ENSG00000243775
20,ENSG00000243777
2,ENSG00000243779
2,ENSG00000243780
4,ENSG00000243781
5,ENSG00000243788
26,ENSG00000243789
7,ENSG00000243792
21,ENSG00000243802
2,ENSG00000243811
8,ENSG00000243819
5,ENSG00000243822
26,ENSG00000243824
20,ENSG00000243829
1,ENSG00000243830
11,ENSG00000243838
14,ENSG00000243840
37,ENSG00000243844
5,ENSG00000243847
19,ENSG00000243854
11,ENSG00000243869
6,ENSG00000243885
1,ENSG00000243894
1,ENSG00000243899
19,ENSG00000243900
2,ENSG00000243902
33,ENSG00000243904
6,ENSG00000243910
11,ENSG00000243914
1,ENSG00000243916
17,ENSG00000243918
29,ENSG00000243926
8,ENSG00000243927
17,ENSG00000243930
8,ENSG00000243943
4,ENSG00000243952
9,ENSG00000243954
6,ENSG00000243960
1,ENSG00000243961
12,ENSG00000243964
14,ENSG00000243970
33,ENSG00000243974
8,ENSG00000243978
22,ENSG00000243979
11,ENSG00000243988
16,ENSG00000243989
8,ENSG00000244002
16,ENSG00000244005
3,ENSG00000244009
1,ENSG00000244019
1,ENSG00000244020
3,ENSG00000244021
1,ENSG00000244026
5,ENSG00000244030
19,ENSG00000244038
5,ENSG00000244041
1,ENSG00000244043
19,ENSG00000244045
1,ENSG00000244050
11,ENSG00000244052
2,ENSG00000244054
7,ENSG00000244055
1,ENSG00000244073
8,ENSG00000244086
2,ENSG00000244094
25,ENSG00000244097
44,ENSG00000244115
22,ENSG00000244119
11,ENSG00000244122
14,ENSG00000244124
9,ENSG00000244131
6,ENSG00000244134
18,ENSG00000244144
1,ENSG00000244150
9,ENSG00000244151
17,ENSG00000244153
1,ENSG00000244157
8,ENSG00000244159
30,ENSG00000244161
8,ENSG00000244165
6,ENSG00000244167
3,ENSG00000244171
4,ENSG00000244176
3,ENSG00000244179
6,ENSG00000244184
20,ENSG00000244187
2,ENSG00000244192
7,ENSG00000244193
20,ENSG00000244199
6,ENSG00000244202
6,ENSG00000244213
1,ENSG00000244217
2,ENSG00000244218
19,ENSG00000244219
19,ENSG00000244226
9,ENSG00000244229
14,ENSG00000244230
12,ENSG00000244232
9,ENSG00000244234
1,ENSG00000244239
10,ENSG00000244242
2,ENSG00000244244
5,ENSG00000244245
13,ENSG00000244250
32,ENSG00000244251
8,ENSG00000244255
8,ENSG00000244256
6,ENSG00000244257
1,ENSG00000244259
30,ENSG00000244265
31,ENSG00000244266
8,ENSG00000244268
20,ENSG00000244270
17,ENSG00000244274
13,ENSG00000244307
9,ENSG00000244313
9,ENSG00000244331
1,ENSG00000244332
8,ENSG00000244336
2,ENSG00000244344
10,ENSG00000244346
4,ENSG00000244349
7,ENSG00000244355
1,ENSG00000244357
5,ENSG00000244361
1,ENSG00000244365
1,ENSG00000244371
37,ENSG00000244376
11,ENSG00000244378
18,ENSG00000244380
5,ENSG00000244381
9,ENSG00000244390
10,ENSG00000244398
10,ENSG00000244405
1,ENSG00000244425
9,ENSG00000244427
1,ENSG00000244429
30,ENSG00000244433
2,ENSG00000244441
14,ENSG00000244451
3,ENSG00000244456
12,ENSG00000244457
21,ENSG00000244462
1,ENSG00000244472
11,ENSG00000244474
2,ENSG00000244476
1,ENSG00000244479
15,ENSG00000244480
3,ENSG00000244482
5,ENSG00000244486
20,ENSG00000244490
6,ENSG00000244491
8,ENSG00000244503
7,ENSG00000244509
22,ENSG00000244513
8,ENSG00000244515
10,ENSG00000244527
13,ENSG00000244535
5,ENSG00000244538
13,ENSG00000244541
11,ENSG00000244553
3,ENSG00000244556
13,ENSG00000244560
10,ENSG00000244563
3,ENSG00000244567
32,ENSG00000244585
1,ENSG00000244586
6,ENSG00000244588
1,ENSG00000244593
1,ENSG00000244599
8,ENSG00000244604
8,ENSG00000244607
9,ENSG00000244609
14,ENSG00000244615
30,ENSG00000244617
6,ENSG00000244625
23,ENSG00000244627
3,ENSG00000244641
1,ENSG00000244642
1,ENSG00000244649
15,ENSG00000244668
3,ENSG00000244675
11,ENSG00000244676
46,ENSG00000244687
30,ENSG00000244691
2,ENSG00000244701
7,ENSG00000244703
37,ENSG00000244705
32,ENSG00000244716
4,ENSG00000244730
7,ENSG00000244731
3,ENSG00000244733
12,ENSG00000244740
6,ENSG00000244743
16,ENSG00000244748
1,ENSG00000244752
3,ENSG00000244754
5,ENSG00000244756
1,ENSG00000244879
10,ENSG00000244921
7,ENSG00000244926
1,ENSG00000244932
8,ENSG00000244945
6,ENSG00000244952
1,ENSG00000244953
15,ENSG00000245025
5,ENSG00000245059
12,ENSG00000245067
10,ENSG00000245080
9,ENSG00000245112
5,ENSG00000245146
5,ENSG00000245148
15,ENSG00000245149
9,ENSG00000245156
22,ENSG00000245205
8,ENSG00000245213
2,ENSG00000245248
13,ENSG00000245261
2,ENSG00000245275
11,ENSG00000245281
5,ENSG00000245293
9,ENSG00000245317
1,ENSG00000245322
1,ENSG00000245330
4,ENSG00000245468
10,ENSG00000245522
45,ENSG00000245532
15,ENSG00000245534
31,ENSG00000245552
7,ENSG00000245556
16,ENSG00000245573
4,ENSG00000245598
3,ENSG00000245648
5,ENSG00000245651
2,ENSG00000245680
1,ENSG00000245694
3,ENSG00000245711
10,ENSG00000245748
8,ENSG00000245750
7,ENSG00000245768
2,ENSG00000245812
4,ENSG00000245848
5,ENSG00000245849
19,ENSG00000245888
4,ENSG00000245904
3,ENSG00000245910
4,ENSG00000245928
5,ENSG00000245937
2,ENSG00000245954
1,ENSG00000245958
6,ENSG00000245970
12,ENSG00000245975
2,ENSG00000246016
12,ENSG00000246067
1,ENSG00000246082
10,ENSG00000246090
2,ENSG00000246100
5,ENSG00000246115
6,ENSG00000246130
4,ENSG00000246174
4,ENSG00000246203
3,ENSG00000246214
3,ENSG00000246223
10,ENSG00000246228
7,ENSG00000246250
1,ENSG00000246263
11,ENSG00000246273
1,ENSG00000246283
19,ENSG00000246308
1,ENSG00000246323
21,ENSG00000246334
4,ENSG00000246339
1,ENSG00000246350
3,ENSG00000246366
1,ENSG00000246394
32,ENSG00000246451
6,ENSG00000246477
5,ENSG00000246526
5,ENSG00000246548
22,ENSG00000246560
10,ENSG00000246575
9,ENSG00000246582
22,ENSG00000246596
19,ENSG00000246640
9,ENSG00000246705
3,ENSG00000246731
7,ENSG00000246740
1,ENSG00000246763
5,ENSG00000246777
3,ENSG00000246792
3,ENSG00000246851
2,ENSG00000246859
7,ENSG00000246863
6,ENSG00000246877
6,ENSG00000246889
1,ENSG00000246898
1,ENSG00000246982
4,ENSG00000246985
3,ENSG00000247033
2,ENSG00000247049
4,ENSG00000247077
10,ENSG00000247081
2,ENSG00000247092
43,ENSG00000247095
17,ENSG00000247121
1,ENSG00000247130
5,ENSG00000247134
8,ENSG00000247137
8,ENSG00000247151
1,ENSG00000247199
1,ENSG00000247228
14,ENSG00000247240
45,ENSG00000247271
31,ENSG00000247287
17,ENSG00000247315
3,ENSG00000247317
1,ENSG00000247324
4,ENSG00000247363
14,ENSG00000247373
2,ENSG00000247402
33,ENSG00000247498
35,ENSG00000247556
16,ENSG00000247570
1,ENSG00000247572
2,ENSG00000247595
9,ENSG00000247596
1,ENSG00000247624
4,ENSG00000247626
11,ENSG00000247627
2,ENSG00000247675
23,ENSG00000247679
4,ENSG00000247699
7,ENSG00000247708
10,ENSG00000247735
7,ENSG00000247774
5,ENSG00000247796
8,ENSG00000247809
20,ENSG00000247853
14,ENSG00000247903
5,ENSG00000247934
9,ENSG00000247950
2,ENSG00000247982
12,ENSG00000247993
37,ENSG00000248008
13,ENSG00000248015
18,ENSG00000248019
4,ENSG00000248027
10,ENSG00000248092
7,ENSG00000248098
4,ENSG00000248099
19,ENSG00000248100
1,ENSG00000248101
10,ENSG00000248102
19,ENSG00000248113
3,ENSG00000248114
7,ENSG00000248122
11,ENSG00000248124
1,ENSG00000248143
6,ENSG00000248146
50,ENSG00000248159
6,ENSG00000248161
2,ENSG00000248166
7,ENSG00000248167
27,ENSG00000248180
1,ENSG00000248187
9,ENSG00000248196
10,ENSG00000248200
1,ENSG00000248206
4,ENSG00000248208
1,ENSG00000248213
2,ENSG00000248216
3,ENSG00000248222
16,ENSG00000248223
2,ENSG00000248234
17,ENSG00000248235
8,ENSG00000248240
4,ENSG00000248245
5,ENSG00000248254
28,ENSG00000248256
3,ENSG00000248257
12,ENSG00000248266
4,ENSG00000248275
7,ENSG00000248278
2,ENSG00000248288
3,ENSG00000248290
3,ENSG00000248305
1,ENSG00000248323
4,ENSG00000248325
5,ENSG00000248327
13,ENSG00000248333
1,ENSG00000248334
1,ENSG00000248350
1,ENSG00000248356
2,ENSG00000248360
2,ENSG00000248375
6,ENSG00000248381
6,ENSG00000248394
2,ENSG00000248400
1,ENSG00000248401
4,ENSG00000248405
1,ENSG00000248406
2,ENSG00000248409
21,ENSG00000248415
2,ENSG00000248429
2,ENSG00000248443
1,ENSG00000248444
3,ENSG00000248449
1,ENSG00000248466
1,ENSG00000248468
1,ENSG00000248472
10,ENSG00000248475
24,ENSG00000248476
5,ENSG00000248485
14,ENSG00000248487
14,ENSG00000248493
5,ENSG00000248494
4,ENSG00000248508
2,ENSG00000248514
1,ENSG00000248521
1,ENSG00000248530
13,ENSG00000248531
2,ENSG00000248538
1,ENSG00000248539
6,ENSG00000248544
1,ENSG00000248546
1,ENSG00000248553
7,ENSG00000248554
7,ENSG00000248559
1,ENSG00000248560
4,ENSG00000248564
2,ENSG00000248568
2,ENSG00000248569
16,ENSG00000248571
7,ENSG00000248578
3,ENSG00000248586
1,ENSG00000248587
1,ENSG00000248590
1,ENSG00000248592
25,ENSG00000248593
5,ENSG00000248597
36,ENSG00000248599
28,ENSG00000248603
2,ENSG00000248610
1,ENSG00000248611
2,ENSG00000248616
2,ENSG00000248625
17,ENSG00000248626
4,ENSG00000248634
1,ENSG00000248636
2,ENSG00000248640
3,ENSG00000248641
26,ENSG00000248643
4,ENSG00000248664
20,ENSG00000248666
4,ENSG00000248668
1,ENSG00000248671
1,ENSG00000248672
10,ENSG00000248694
42,ENSG00000248696
8,ENSG00000248697
8,ENSG00000248705
2,ENSG00000248710
4,ENSG00000248712
6,ENSG00000248714
5,ENSG00000248719
17,ENSG00000248721
18,ENSG00000248734
9,ENSG00000248746
16,ENSG00000248751
5,ENSG00000248760
6,ENSG00000248774
2,ENSG00000248778
13,ENSG00000248780
4,ENSG00000248781
18,ENSG00000248785
2,ENSG00000248787
8,ENSG00000248790
1,ENSG00000248794
3,ENSG00000248795
13,ENSG00000248796
3,ENSG00000248803
4,ENSG00000248827
4,ENSG00000248830
5,ENSG00000248832
4,ENSG00000248835
7,ENSG00000248839
1,ENSG00000248846
4,ENSG00000248854
10,ENSG00000248863
2,ENSG00000248866
10,ENSG00000248871
2,ENSG00000248873
21,ENSG00000248878
1,ENSG00000248880
6,ENSG00000248881
7,ENSG00000248885
1,ENSG00000248893
6,ENSG00000248896
3,ENSG00000248909
34,ENSG00000248919
11,ENSG00000248923
7,ENSG00000248924
5,ENSG00000248926
7,ENSG00000248930
4,ENSG00000248932
3,ENSG00000248964
7,ENSG00000248966
26,ENSG00000248971
13,ENSG00000248979
3,ENSG00000248980
16,ENSG00000248988
3,ENSG00000248993
3,ENSG00000248994
22,ENSG00000248996
12,ENSG00000249004
2,ENSG00000249006
6,ENSG00000249007
12,ENSG00000249019
12,ENSG00000249026
1,ENSG00000249028
16,ENSG00000249031
23,ENSG00000249035
2,ENSG00000249042
7,ENSG00000249044
4,ENSG00000249056
4,ENSG00000249057
13,ENSG00000249064
1,ENSG00000249068
3,ENSG00000249072
17,ENSG00000249076
2,ENSG00000249087
14,ENSG00000249094
6,ENSG00000249096
2,ENSG00000249112
8,ENSG00000249115
3,ENSG00000249116
11,ENSG00000249119
14,ENSG00000249121
12,ENSG00000249129
7,ENSG00000249140
17,ENSG00000249142
2,ENSG00000249148
2,ENSG00000249149
45,ENSG00000249176
2,ENSG00000249179
45,ENSG00000249180
6,ENSG00000249186
1,ENSG00000249188
10,ENSG00000249192
1,ENSG00000249201
13,ENSG00000249209
28,ENSG00000249210
1,ENSG00000249212
12,ENSG00000249215
27,ENSG00000249222
7,ENSG00000249233
12,ENSG00000249240
1,ENSG00000249241
3,ENSG00000249242
1,ENSG00000249244
9,ENSG00000249245
2,ENSG00000249249
20,ENSG00000249251
12,ENSG00000249256
8,ENSG00000249262
3,ENSG00000249264
4,ENSG00000249266
1,ENSG00000249267
8,ENSG00000249271
16,ENSG00000249274
2,ENSG00000249279
12,ENSG00000249286
1,ENSG00000249288
16,ENSG00000249293
5,ENSG00000249302
3,ENSG00000249304
2,ENSG00000249306
1,ENSG00000249307
2,ENSG00000249310
6,ENSG00000249312
12,ENSG00000249319
1,ENSG00000249328
5,ENSG00000249348
2,ENSG00000249353
9,ENSG00000249356
4,ENSG00000249360
9,ENSG00000249375
1,ENSG00000249376
1,ENSG00000249378
15,ENSG00000249379
12,ENSG00000249407
2,ENSG00000249410
5,ENSG00000249435
1,ENSG00000249448
9,ENSG00000249456
12,ENSG00000249459
1,ENSG00000249462
10,ENSG00000249465
8,ENSG00000249471
21,ENSG00000249474
1,ENSG00000249476
15,ENSG00000249485
2,ENSG00000249488
16,ENSG00000249489
11,ENSG00000249492
3,ENSG00000249494
1,ENSG00000249514
7,ENSG00000249531
5,ENSG00000249532
1,ENSG00000249534
2,ENSG00000249541
12,ENSG00000249548
15,ENSG00000249558
2,ENSG00000249563
16,ENSG00000249565
